"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"5055000","1348","1348","1348","0.44000000655651095","0","0.800000011920929","1349","1349","1349","0.4800000131130219","0","0.800000011920929"
"5070000","1352","1352","1352","0.3600000113248825","0","0.6000000238418579","1353","1353","1353","0.4400000095367432","0","0.800000011920929"
"5085000","1356","1356","1356","0.600000011920929","0.4000000059604645","0.800000011920929","1357","1357","1357","0.7200000166893006","0.6000000238418579","1"
"5100000","1360","1360","1360","0.600000011920929","0.4000000059604645","0.800000011920929","1361","1361","1361","0.32000001072883605","0","0.6000000238418579"
"5115000","1364","1364","1364","0.5200000137090683","0.20000000298023224","0.800000011920929","1365","1365","1365","0.4400000125169754","0","0.800000011920929"
"5130000","1368","1368","1368","0.6400000125169754","0.20000000298023224","0.800000011920929","1369","1369","1369","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5145000","1372","1372","1372","0.5200000077486038","0.20000000298023224","0.800000011920929","1373","1373","1373","0.6400000125169754","0.20000000298023224","1"
"5160000","1376","1376","1376","0.4000000089406967","0.20000000298023224","0.6000000238418579","1377","1377","1377","0.3200000077486038","0","0.6000000238418579"
"5175000","1380","1380","1380","0.6800000071525574","0.4000000059604645","1","1381","1381","1381","0.4800000101327896","0","0.800000011920929"
"5190000","1384","1384","1384","0.5200000166893005","0.4000000059604645","0.6000000238418579","1385","1385","1385","0.560000017285347","0.20000000298023224","0.800000011920929"
"5205000","1388","1388","1388","0.6800000071525574","0.4000000059604645","1","1389","1389","1389","0.360000005364418","0","0.800000011920929"
"5220000","1392","1392","1392","0.6800000131130218","0.4000000059604645","0.800000011920929","1393","1393","1393","0.360000005364418","0","0.800000011920929"
"5235000","1396","1396","1396","0.6800000190734863","0.6000000238418579","0.800000011920929","1397","1397","1397","0.3600000083446503","0","0.800000011920929"
"5250000","1400","1400","1400","0.7200000166893006","0.6000000238418579","1","1401","1401","1401","0.3200000077486038","0","0.6000000238418579"
"5265000","1404","1404","1404","0.6400000154972076","0.4000000059604645","0.800000011920929","1405","1405","1405","0.4000000089406967","0","0.800000011920929"
"5280000","1408","1408","1408","0.720000010728836","0.4000000059604645","1","1409","1409","1409","0.3200000077486038","0","0.6000000238418579"
"5295000","1412","1412","1412","0.6800000101327897","0.20000000298023224","1","1413","1413","1413","0.3600000083446503","0","0.800000011920929"
"5310000","1416","1416","1416","0.5200000077486038","0","0.800000011920929","1417","1417","1417","0.44000000655651095","0","0.800000011920929"
"5325000","1420","1420","1420","0.44000000655651095","0","1","1421","1421","1421","0.5600000053644181","0.20000000298023224","1"
"5340000","1424","1424","1424","0.32000001072883605","0","0.6000000238418579","1425","1425","1425","0.4800000131130219","0.20000000298023224","0.800000011920929"
"5355000","1428","1428","1428","0.4000000089406967","0","0.800000011920929","1429","1429","1429","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5370000","1432","1432","1432","0.6400000095367432","0","1","1433","1433","1433","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"5385000","1436","1436","1436","0.44000000357627866","0","1","1437","1437","1437","0.5600000113248825","0.20000000298023224","1"
"5400000","1440","1440","1440","0.360000005364418","0","0.800000011920929","1441","1441","1441","0.5600000113248825","0.20000000298023224","1"
"5415000","1444","1444","1444","0.3600000113248825","0","0.6000000238418579","1445","1445","1445","0.6800000101327897","0.20000000298023224","0.800000011920929"
"5430000","1448","1448","1448","0.3600000113248825","0.20000000298023224","0.6000000238418579","1449","1449","1449","0.5200000107288361","0.4000000059604645","0.800000011920929"
"5445000","1452","1452","1452","0.4000000089406967","0.20000000298023224","0.800000011920929","1453","1453","1453","0.4800000101327896","0","0.800000011920929"
"5460000","1456","1456","1456","0.4000000089406967","0.20000000298023224","0.6000000238418579","1457","1457","1457","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"5475000","1460","1460","1460","0.3600000023841858","0","1","1461","1461","1461","0.4000000089406967","0","0.800000011920929"
"5490000","1464","1464","1464","0.2800000041723251","0","0.800000011920929","1465","1465","1465","0.4000000089406967","0","0.800000011920929"
"5505000","1468","1468","1468","0.4400000125169754","0","0.800000011920929","1469","1469","1469","0.5600000143051147","0","0.800000011920929"
"5520000","1472","1472","1472","0.3600000083446503","0","0.6000000238418579","1473","1473","1473","0.48000000715255736","0.4000000059604645","0.800000011920929"
"5535000","1476","1476","1476","0.3200000047683716","0","0.800000011920929","1477","1477","1477","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5550000","1480","1480","1480","0.6000000089406967","0.20000000298023224","1","1481","1481","1481","0.4000000089406967","0","0.800000011920929"
"5565000","1484","1484","1484","0.360000005364418","0","1","1485","1485","1485","0.4400000095367432","0","0.800000011920929"
"5580000","1488","1488","1488","0.6000000029802323","0","1","1489","1489","1489","0.5200000107288361","0.4000000059604645","0.800000011920929"
"5595000","1492","1492","1492","0.2800000041723251","0","0.4000000059604645","1493","1493","1493","0.3600000083446503","0","0.6000000238418579"
"5610000","1496","1496","1496","0.4800000131130219","0.20000000298023224","0.800000011920929","1497","1497","1497","0.5200000107288361","0.4000000059604645","0.800000011920929"
"5625000","1500","1500","1500","0.5600000143051147","0.4000000059604645","0.800000011920929","1501","1501","1501","0.44000001549720763","0","0.6000000238418579"
"5640000","1504","1504","1504","0.5200000107288361","0.20000000298023224","0.800000011920929","1505","1505","1505","0.4000000059604645","0.20000000298023224","0.800000011920929"
"5655000","1508","1508","1508","0.4400000125169754","0.20000000298023224","0.6000000238418579","1509","1509","1509","0.4000000149011612","0","0.6000000238418579"
"5670000","1512","1512","1512","0.3200000047683716","0","0.800000011920929","1513","1513","1513","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"5685000","1516","1516","1516","0.48000000715255736","0","1","1517","1517","1517","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5700000","1520","1520","1520","0.6400000154972076","0.4000000059604645","0.800000011920929","1521","1521","1521","0.3200000047683716","0","0.800000011920929"
"5715000","1524","1524","1524","0.4800000160932541","0.20000000298023224","0.6000000238418579","1525","1525","1525","0.5200000077486038","0","1"
"5730000","1528","1528","1528","0.4800000131130219","0.20000000298023224","0.800000011920929","1529","1529","1529","0.4800000131130219","0","0.800000011920929"
"5745000","1532","1532","1532","0.6800000190734863","0.6000000238418579","0.800000011920929","1533","1533","1533","0.5600000113248825","0.20000000298023224","0.800000011920929"
"5760000","1536","1536","1536","0.24000000655651094","0","0.6000000238418579","1537","1537","1537","0.48000000715255736","0.20000000298023224","0.800000011920929"
"5775000","1540","1540","1540","0.4000000089406967","0","0.800000011920929","1541","1541","1541","0.6000000089406967","0.20000000298023224","0.800000011920929"
"5790000","1544","1544","1544","0.4000000089406967","0","0.800000011920929","1545","1545","1545","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5805000","1548","1548","1548","0.4400000095367432","0.20000000298023224","0.800000011920929","1549","1549","1549","0.5200000077486038","0","1"
"5820000","1552","1552","1552","0.5200000166893005","0.4000000059604645","0.6000000238418579","1553","1553","1553","0.600000011920929","0.4000000059604645","0.800000011920929"
"5835000","1556","1556","1556","0.2800000041723251","0","0.4000000059604645","1557","1557","1557","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"5850000","1560","1560","1560","0.3600000083446503","0.20000000298023224","0.6000000238418579","1561","1561","1561","0.560000017285347","0.20000000298023224","0.800000011920929"
"5865000","1564","1564","1564","0.360000005364418","0","0.800000011920929","1565","1565","1565","0.5200000107288361","0","0.800000011920929"
"5880000","1568","1568","1568","0.5600000143051147","0.4000000059604645","0.800000011920929","1569","1569","1569","0.5200000077486038","0.20000000298023224","0.800000011920929"
"5895000","1572","1572","1572","0.4000000059604645","0","0.800000011920929","1573","1573","1573","0.6400000125169754","0.20000000298023224","1"
"5910000","1576","1576","1576","0.48000000715255736","0","0.800000011920929","1577","1577","1577","0.4800000131130219","0","0.800000011920929"
"5925000","1580","1580","1580","0.3200000077486038","0.20000000298023224","0.6000000238418579","1581","1581","1581","0.28000000715255735","0","0.6000000238418579"
"5940000","1584","1584","1584","0.4800000131130219","0.4000000059604645","0.6000000238418579","1585","1585","1585","0.48000000715255736","0.20000000298023224","0.800000011920929"
"5955000","1588","1588","1588","0.600000011920929","0","1","1589","1589","1589","0.5200000166893005","0","0.800000011920929"
"5970000","1592","1592","1592","0.4800000101327896","0.20000000298023224","0.800000011920929","1593","1593","1593","0.5200000077486038","0.20000000298023224","1"
"5985000","1596","1596","1596","0.4400000095367432","0.20000000298023224","0.800000011920929","1597","1597","1597","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"6000000","1600","1600","1600","0.600000011920929","0.4000000059604645","0.800000011920929","1601","1601","1601","0.4000000089406967","0","0.800000011920929"
"6015000","1604","1604","1604","0.4000000059604645","0.20000000298023224","0.800000011920929","1605","1605","1605","0.3600000083446503","0","0.6000000238418579"
"6030000","1608","1608","1608","0.5600000053644181","0.20000000298023224","1","1609","1609","1609","0.6400000125169754","0.20000000298023224","0.800000011920929"
"6045000","1612","1612","1612","0.6400000154972076","0.4000000059604645","1","1613","1613","1613","0.600000011920929","0","0.800000011920929"
"6060000","1616","1616","1616","0.6000000059604644","0","1","1617","1617","1617","0.40000001192092893","0","0.6000000238418579"
"6075000","1620","1620","1620","0.4800000131130219","0.4000000059604645","0.6000000238418579","1621","1621","1621","0.5600000083446502","0.20000000298023224","1"
"6090000","1624","1624","1624","0.6400000125169754","0.20000000298023224","0.800000011920929","1625","1625","1625","0.5200000107288361","0.4000000059604645","0.800000011920929"
"6105000","1628","1628","1628","0.5600000143051147","0.4000000059604645","0.800000011920929","1629","1629","1629","0.48000000417232513","0","1"
"6120000","1632","1632","1632","0.48000000715255736","0","0.800000011920929","1633","1633","1633","0.32000001072883605","0","0.6000000238418579"
"6135000","1636","1636","1636","0.6000000089406967","0.20000000298023224","1","1637","1637","1637","0.3200000077486038","0","0.6000000238418579"
"6150000","1640","1640","1640","0.48000000417232513","0","1","1641","1641","1641","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"6165000","1644","1644","1644","0.3600000113248825","0","0.6000000238418579","1645","1645","1645","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6180000","1648","1648","1648","0.40000001192092893","0","0.6000000238418579","1649","1649","1649","0.3600000113248825","0","0.6000000238418579"
"6195000","1652","1652","1652","0.600000011920929","0.4000000059604645","0.800000011920929","1653","1653","1653","0.7200000077486038","0.20000000298023224","1"
"6210000","1656","1656","1656","0.5600000143051147","0.4000000059604645","0.800000011920929","1657","1657","1657","0.5200000047683716","0","1"
"6225000","1660","1660","1660","0.4800000101327896","0.20000000298023224","0.800000011920929","1661","1661","1661","0.5200000077486038","0.20000000298023224","0.800000011920929"
"6240000","1664","1664","1664","0.360000005364418","0.20000000298023224","0.4000000059604645","1665","1665","1665","0.5600000083446502","0","1"
"6255000","1668","1668","1668","0.4800000101327896","0.20000000298023224","0.800000011920929","1669","1669","1669","0.5200000196695328","0.20000000298023224","0.6000000238418579"
"6270000","1672","1672","1672","0.3600000113248825","0","0.6000000238418579","1673","1673","1673","0.4000000059604645","0","0.800000011920929"
"6285000","1676","1676","1676","0.5600000113248825","0.20000000298023224","0.800000011920929","1677","1677","1677","0.5200000107288361","0","0.800000011920929"
"6300000","1680","1680","1680","0.4800000131130219","0","0.800000011920929","1681","1681","1681","0.4400000095367432","0.20000000298023224","0.800000011920929"
"6315000","1684","1684","1684","0.4000000059604645","0","0.800000011920929","1685","1685","1685","0.4800000101327896","0","1"
"6330000","1688","1688","1688","0.4000000089406967","0.20000000298023224","0.800000011920929","1689","1689","1689","0.6400000154972076","0.4000000059604645","0.800000011920929"
"6345000","1692","1692","1692","0.44000000357627866","0.20000000298023224","1","1693","1693","1693","0.600000011920929","0","0.800000011920929"
"6360000","1696","1696","1696","0.5600000143051147","0.4000000059604645","0.800000011920929","1697","1697","1697","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"6375000","1700","1700","1700","0.5600000143051147","0.4000000059604645","0.800000011920929","1701","1701","1701","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"6390000","1704","1704","1704","0.360000005364418","0.20000000298023224","0.800000011920929","1705","1705","1705","0.5200000107288361","0.20000000298023224","1"
"6405000","1708","1708","1708","0.3600000083446503","0.20000000298023224","0.6000000238418579","1709","1709","1709","0.48000000715255736","0.20000000298023224","1"
"6420000","1712","1712","1712","0.5200000107288361","0","1","1713","1713","1713","0.44000001549720763","0.20000000298023224","0.6000000238418579"
"6435000","1716","1716","1716","0.4000000059604645","0","0.800000011920929","1717","1717","1717","0.3600000083446503","0","0.800000011920929"
"6450000","1720","1720","1720","0.40000001192092893","0.20000000298023224","0.6000000238418579","1721","1721","1721","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6465000","1724","1724","1724","0.5200000077486038","0.20000000298023224","1","1725","1725","1725","0.5200000107288361","0.20000000298023224","0.800000011920929"
"6480000","1728","1728","1728","0.3200000047683716","0","0.800000011920929","1729","1729","1729","0.4000000089406967","0.20000000298023224","0.800000011920929"
"6495000","1732","1732","1732","0.4800000160932541","0.20000000298023224","0.6000000238418579","1733","1733","1733","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6510000","1736","1736","1736","0.28000000715255735","0","0.6000000238418579","1737","1737","1737","0.5200000107288361","0","0.800000011920929"
"6525000","1740","1740","1740","0.44000000655651095","0.20000000298023224","0.800000011920929","1741","1741","1741","0.6400000095367432","0.4000000059604645","1"
"6540000","1744","1744","1744","0.4400000125169754","0.20000000298023224","0.6000000238418579","1745","1745","1745","0.44000000357627866","0.20000000298023224","1"
"6555000","1748","1748","1748","0.6400000065565109","0.20000000298023224","1","1749","1749","1749","0.5600000143051147","0.4000000059604645","0.800000011920929"
"6570000","1752","1752","1752","0.4400000125169754","0","0.800000011920929","1753","1753","1753","0.5200000107288361","0.4000000059604645","0.800000011920929"
"6585000","1756","1756","1756","0.44000000655651095","0.20000000298023224","1","1757","1757","1757","0.4000000089406967","0.20000000298023224","0.800000011920929"
"6600000","1760","1760","1760","0.5600000143051147","0","0.800000011920929","1761","1761","1761","0.360000005364418","0.20000000298023224","0.800000011920929"
"6615000","1764","1764","1764","0.6400000095367432","0.4000000059604645","0.800000011920929","1765","1765","1765","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"6630000","1768","1768","1768","0.5200000137090683","0.20000000298023224","0.800000011920929","1769","1769","1769","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6645000","1772","1772","1772","0.6400000125169754","0.20000000298023224","0.800000011920929","1773","1773","1773","0.6400000154972076","0.4000000059604645","1"
"6660000","1776","1776","1776","0.5600000083446502","0.20000000298023224","1","1777","1777","1777","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"6675000","1780","1780","1780","0.6000000149011612","0.20000000298023224","1","1781","1781","1781","0.44000000655651095","0.20000000298023224","1"
"6690000","1784","1784","1784","0.4400000095367432","0","0.800000011920929","1785","1785","1785","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"6705000","1788","1788","1788","0.6800000101327897","0.20000000298023224","1","1789","1789","1789","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"6720000","1792","1792","1792","0.6800000071525574","0","1","1793","1793","1793","0.44000000655651095","0","1"
"6735000","1796","1796","1796","0.6400000035762787","0","1","1797","1797","1797","0.48000000715255736","0.20000000298023224","0.800000011920929"
"6750000","1800","1800","1800","0.6000000149011612","0.20000000298023224","0.800000011920929","1801","1801","1801","0.3600000113248825","0","0.6000000238418579"
"6765000","1804","1804","1804","0.5200000137090683","0.20000000298023224","0.800000011920929","1805","1805","1805","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"6780000","1808","1808","1808","0.5600000113248825","0.20000000298023224","1","1809","1809","1809","0.4400000095367432","0","0.800000011920929"
"6795000","1812","1812","1812","0.7200000166893006","0.6000000238418579","1","1813","1813","1813","0.5200000107288361","0","1"
"6810000","1816","1816","1816","0.720000010728836","0.4000000059604645","1","1817","1817","1817","0.24000000357627868","0.20000000298023224","0.4000000059604645"
"6825000","1820","1820","1820","0.600000011920929","0.4000000059604645","1","1821","1821","1821","0.3200000077486038","0","0.6000000238418579"
"6840000","1824","1824","1824","0.600000011920929","0.4000000059604645","1","1825","1825","1825","0.4400000095367432","0","0.800000011920929"
"6855000","1828","1828","1828","0.8400000095367431","0.800000011920929","1","1829","1829","1829","0.3200000077486038","0","0.6000000238418579"
"6870000","1832","1832","1832","0.6800000131130218","0.4000000059604645","1","1833","1833","1833","0.24000000357627868","0","0.4000000059604645"
"6885000","1836","1836","1836","0.7600000143051148","0.6000000238418579","1","1837","1837","1837","0.24000000655651094","0","0.6000000238418579"
"6900000","1840","1840","1840","0.5200000137090683","0.20000000298023224","0.800000011920929","1841","1841","1841","0.28000000715255735","0","0.6000000238418579"
"6915000","1844","1844","1844","0.6400000095367432","0","1","1845","1845","1845","0.3600000113248825","0","0.6000000238418579"
"6930000","1848","1848","1848","0.7200000166893006","0.6000000238418579","1","1849","1849","1849","0.5200000077486038","0.20000000298023224","1"
"6945000","1852","1852","1852","0.760000005364418","0.20000000298023224","1","1853","1853","1853","0.1600000023841858","0","0.4000000059604645"
"6960000","1856","1856","1856","0.6000000029802323","0.20000000298023224","1","1857","1857","1857","0.4000000089406967","0.20000000298023224","0.800000011920929"
"6975000","1860","1860","1860","0.6000000089406967","0.20000000298023224","0.800000011920929","1861","1861","1861","0.4400000095367432","0","0.800000011920929"
"6990000","1864","1864","1864","0.5600000083446502","0.20000000298023224","1","1865","1865","1865","0.36000001430511475","0","0.6000000238418579"
"7005000","1868","1868","1868","0.5600000053644181","0.20000000298023224","1","1869","1869","1869","0.44000001549720763","0","0.6000000238418579"
"7020000","1872","1872","1872","0.48000000715255736","0.20000000298023224","0.800000011920929","1873","1873","1873","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7035000","1876","1876","1876","0.5200000077486038","0","1","1877","1877","1877","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7050000","1880","1880","1880","0.4400000095367432","0","0.800000011920929","1881","1881","1881","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7065000","1884","1884","1884","0.6000000059604644","0.20000000298023224","1","1885","1885","1885","0.4000000089406967","0","0.800000011920929"
"7080000","1888","1888","1888","0.6400000035762787","0.4000000059604645","1","1889","1889","1889","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"7095000","1892","1892","1892","0.5200000107288361","0.20000000298023224","1","1893","1893","1893","0.44000000655651095","0","0.800000011920929"
"7110000","1896","1896","1896","0.4800000160932541","0.20000000298023224","0.6000000238418579","1897","1897","1897","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"7125000","1900","1900","1900","0.6000000149011612","0.20000000298023224","0.800000011920929","1901","1901","1901","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"7140000","1904","1904","1904","0.5200000077486038","0.20000000298023224","0.800000011920929","1905","1905","1905","0.4000000059604645","0.20000000298023224","0.800000011920929"
"7155000","1908","1908","1908","0.720000010728836","0.4000000059604645","1","1909","1909","1909","0.6400000095367432","0.4000000059604645","1"
"7170000","1912","1912","1912","0.4000000059604645","0","0.800000011920929","1913","1913","1913","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"7185000","1916","1916","1916","0.5200000107288361","0","0.800000011920929","1917","1917","1917","0.5600000143051147","0","0.800000011920929"
"7200000","1920","1920","1920","0.5200000107288361","0","0.800000011920929","1921","1921","1921","0.4000000089406967","0","0.800000011920929"
"7215000","1924","1924","1924","0.3200000077486038","0","0.6000000238418579","1925","1925","1925","0.4400000095367432","0.4000000059604645","0.6000000238418579"
"7230000","1928","1928","1928","0.48000000715255736","0.4000000059604645","0.800000011920929","1929","1929","1929","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7245000","1932","1932","1932","0.4000000089406967","0.20000000298023224","0.6000000238418579","1933","1933","1933","0.48000000715255736","0.20000000298023224","1"
"7260000","1936","1936","1936","0.560000017285347","0.20000000298023224","0.800000011920929","1937","1937","1937","0.6000000149011612","0.20000000298023224","0.800000011920929"
"7275000","1940","1940","1940","0.4400000095367432","0.20000000298023224","0.800000011920929","1941","1941","1941","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7290000","1944","1944","1944","0.44000001549720763","0","0.6000000238418579","1945","1945","1945","0.3200000077486038","0","0.6000000238418579"
"7305000","1948","1948","1948","0.6000000089406967","0.20000000298023224","1","1949","1949","1949","0.4000000089406967","0","0.800000011920929"
"7320000","1952","1952","1952","0.4800000131130219","0.4000000059604645","0.6000000238418579","1953","1953","1953","0.4000000059604645","0.20000000298023224","0.800000011920929"
"7335000","1956","1956","1956","0.360000005364418","0","0.800000011920929","1957","1957","1957","0.4000000059604645","0","0.800000011920929"
"7350000","1960","1960","1960","0.40000001192092893","0","0.6000000238418579","1961","1961","1961","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7365000","1964","1964","1964","0.4800000160932541","0.20000000298023224","0.6000000238418579","1965","1965","1965","0.40000001192092893","0","0.6000000238418579"
"7380000","1968","1968","1968","0.44000000357627866","0.20000000298023224","1","1969","1969","1969","0.4000000059604645","0","0.800000011920929"
"7395000","1972","1972","1972","0.5200000137090683","0.20000000298023224","0.800000011920929","1973","1973","1973","0.4000000149011612","0","0.6000000238418579"
"7410000","1976","1976","1976","0.20000000298023224","0","0.800000011920929","1977","1977","1977","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7425000","1980","1980","1980","0.3600000083446503","0","0.6000000238418579","1981","1981","1981","0.360000005364418","0.20000000298023224","0.4000000059604645"
"7440000","1984","1984","1984","0.4800000131130219","0","0.800000011920929","1985","1985","1985","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"7455000","1988","1988","1988","0.5600000113248825","0.20000000298023224","0.800000011920929","1989","1989","1989","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"7470000","1992","1992","1992","0.5600000202655793","0.4000000059604645","0.6000000238418579","1993","1993","1993","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7485000","1996","1996","1996","0.4000000149011612","0","0.6000000238418579","1997","1997","1997","0.44000000655651095","0.20000000298023224","0.800000011920929"
"7500000","2000","2000","2000","0.5600000143051147","0.4000000059604645","0.800000011920929","2001","2001","2001","0.48000000715255736","0","1"
"7515000","2004","2004","2004","0.5600000083446502","0","1","2005","2005","2005","0.28000000715255735","0","0.6000000238418579"
"7530000","2008","2008","2008","0.48000001907348633","0","0.6000000238418579","2009","2009","2009","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"7545000","2012","2012","2012","0.4800000101327896","0.20000000298023224","0.800000011920929","2013","2013","2013","0.4800000131130219","0.20000000298023224","0.800000011920929"
"7560000","2016","2016","2016","0.24000000357627868","0.20000000298023224","0.4000000059604645","2017","2017","2017","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"7575000","2020","2020","2020","0.4800000101327896","0.20000000298023224","0.800000011920929","2021","2021","2021","0.6000000089406967","0.20000000298023224","1"
"7590000","2024","2024","2024","0.48000000715255736","0.20000000298023224","0.800000011920929","2025","2025","2025","0.44000000655651095","0.20000000298023224","0.800000011920929"
"7605000","2028","2028","2028","0.4000000089406967","0.20000000298023224","0.800000011920929","2029","2029","2029","0.6400000095367432","0.4000000059604645","1"
"7620000","2032","2032","2032","0.600000011920929","0.4000000059604645","0.800000011920929","2033","2033","2033","0.5200000077486038","0","1"
"7635000","2036","2036","2036","0.4800000101327896","0.20000000298023224","0.800000011920929","2037","2037","2037","0.600000011920929","0.4000000059604645","0.800000011920929"
"7650000","2040","2040","2040","0.3200000047683716","0.20000000298023224","0.4000000059604645","2041","2041","2041","0.6000000149011612","0.20000000298023224","0.800000011920929"
"7665000","2044","2044","2044","0.40000001192092893","0.20000000298023224","0.6000000238418579","2045","2045","2045","0.4800000131130219","0.20000000298023224","0.800000011920929"
"7680000","2048","2048","2048","0.4400000095367432","0.4000000059604645","0.6000000238418579","2049","2049","2049","0.6400000154972076","0.4000000059604645","1"
"7695000","2052","2052","2052","0.4000000089406967","0.20000000298023224","0.6000000238418579","2053","2053","2053","0.6400000095367432","0.4000000059604645","0.800000011920929"
"7710000","2056","2056","2056","0.3600000083446503","0.20000000298023224","0.6000000238418579","2057","2057","2057","0.5200000077486038","0.20000000298023224","0.800000011920929"
"7725000","2060","2060","2060","0.5600000143051147","0.4000000059604645","0.800000011920929","2061","2061","2061","0.6400000095367432","0.4000000059604645","0.800000011920929"
"7740000","2064","2064","2064","0.4000000059604645","0.20000000298023224","0.800000011920929","2065","2065","2065","0.5600000083446502","0","1"
"7755000","2068","2068","2068","0.44000000655651095","0","1","2069","2069","2069","0.5200000077486038","0.20000000298023224","0.800000011920929"
"7770000","2072","2072","2072","0.5200000077486038","0.20000000298023224","1","2073","2073","2073","0.5600000083446502","0","1"
"7785000","2076","2076","2076","0.5600000202655793","0.4000000059604645","0.6000000238418579","2077","2077","2077","0.4800000011920929","0","1"
"7800000","2080","2080","2080","0.3200000077486038","0","0.6000000238418579","2081","2081","2081","0.5600000083446502","0.4000000059604645","0.800000011920929"
"7815000","2084","2084","2084","0.1600000023841858","0","0.20000000298023224","2085","2085","2085","0.6000000089406967","0.20000000298023224","1"
"7830000","2088","2088","2088","0.48000000715255736","0.4000000059604645","0.800000011920929","2089","2089","2089","0.6400000125169754","0.20000000298023224","1"
"7845000","2092","2092","2092","0.28000000715255735","0","0.6000000238418579","2093","2093","2093","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7860000","2096","2096","2096","0.40000001192092893","0.20000000298023224","0.6000000238418579","2097","2097","2097","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7875000","2100","2100","2100","0.5200000166893005","0.4000000059604645","0.6000000238418579","2101","2101","2101","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7890000","2104","2104","2104","0.5600000113248825","0.20000000298023224","0.800000011920929","2105","2105","2105","0.6000000059604644","0","1"
"7905000","2108","2108","2108","0.5200000107288361","0.4000000059604645","0.800000011920929","2109","2109","2109","0.48000000417232513","0","1"
"7920000","2112","2112","2112","0.5200000137090683","0.20000000298023224","0.800000011920929","2113","2113","2113","0.6400000095367432","0","1"
"7935000","2116","2116","2116","0.6400000125169754","0.20000000298023224","1","2117","2117","2117","0.6000000059604644","0.4000000059604645","1"
"7950000","2120","2120","2120","0.3200000077486038","0.20000000298023224","0.6000000238418579","2121","2121","2121","0.6000000089406967","0.20000000298023224","0.800000011920929"
"7965000","2124","2124","2124","0.4000000089406967","0.20000000298023224","0.6000000238418579","2125","2125","2125","0.6400000065565109","0.20000000298023224","1"
"7980000","2128","2128","2128","0.48000000715255736","0.20000000298023224","0.800000011920929","2129","2129","2129","0.5600000083446502","0.20000000298023224","1"
"7995000","2132","2132","2132","0.4000000089406967","0","0.800000011920929","2133","2133","2133","0.6000000089406967","0.20000000298023224","1"
"8010000","2136","2136","2136","0.4800000131130219","0.4000000059604645","0.6000000238418579","2137","2137","2137","0.5200000107288361","0","1"
"8025000","2140","2140","2140","0.40000001192092893","0.20000000298023224","0.6000000238418579","2141","2141","2141","0.6000000059604644","0.4000000059604645","1"
