"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"10320000","2752.4","2752","2753","0.6800000011920929","0","1","2753","2753","2753","0.6000000178813935","0.4000000059604645","0.800000011920929"
"10335000","2756.4","2756","2757","0.48000000715255736","0","1","2757","2757","2757","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"10350000","2760.4","2760","2761","0.5600000083446502","0","0.800000011920929","2761","2761","2761","0.4400000095367432","0.4000000059604645","0.6000000238418579"
"10365000","2764.4","2764","2765","0.7200000047683716","0.4000000059604645","1","2765","2765","2765","0.6400000095367432","0.4000000059604645","1"
"10380000","2768.4","2768","2769","0.600000011920929","0.4000000059604645","0.800000011920929","2769","2769","2769","0.6000000149011612","0.20000000298023224","0.800000011920929"
"10395000","2772.4","2772","2773","0.6800000071525574","0.4000000059604645","1","2773","2773","2773","0.48000000417232513","0.20000000298023224","1"
"10410000","2776.4","2776","2777","0.6400000095367432","0.4000000059604645","1","2777","2777","2777","0.5600000143051147","0.4000000059604645","0.800000011920929"
"10425000","2780.4","2780","2781","0.6800000101327897","0.20000000298023224","1","2781","2781","2781","0.6400000065565109","0.20000000298023224","1"
"10440000","2784.4","2784","2785","0.6800000071525574","0","1","2785","2785","2785","0.4800000101327896","0.20000000298023224","0.800000011920929"
"10455000","2788.4","2788","2789","0.6800000071525574","0.4000000059604645","1","2789","2789","2789","0.5600000053644181","0.20000000298023224","1"
"10470000","2792.4","2792","2793","0.7600000083446503","0.4000000059604645","1","2793","2793","2793","0.6000000149011612","0.20000000298023224","0.800000011920929"
"10485000","2796.4","2796","2797","0.6800000190734863","0.6000000238418579","0.800000011920929","2797","2797","2797","0.6000000089406967","0.20000000298023224","1"
"10500000","2800.4","2800","2801","0.6400000125169754","0.20000000298023224","0.800000011920929","2801","2801","2801","0.360000005364418","0.20000000298023224","0.800000011920929"
"10515000","2804.4","2804","2805","0.5200000077486038","0.20000000298023224","0.800000011920929","2805","2805","2805","0.44000000655651095","0.20000000298023224","1"
"10530000","2808.4","2808","2809","0.6000000089406967","0.20000000298023224","1","2809","2809","2809","0.6400000035762787","0.4000000059604645","1"
"10545000","2812.4","2812","2813","0.6400000095367432","0.4000000059604645","1","2813","2813","2813","0.6400000125169754","0.20000000298023224","1"
"10560000","2816.4","2816","2817","0.6800000071525574","0.4000000059604645","1","2817","2817","2817","0.6000000059604644","0.4000000059604645","1"
"10575000","2820.4","2820","2821","0.6400000095367432","0.4000000059604645","1","2821","2821","2821","0.6800000190734863","0.6000000238418579","0.800000011920929"
"10590000","2824.4","2824","2825","0.7600000143051148","0.6000000238418579","1","2825","2825","2825","0.6400000214576721","0.6000000238418579","0.800000011920929"
"10605000","2828.4","2828","2829","0.5600000053644181","0","1","2829","2829","2829","0.600000011920929","0.4000000059604645","0.800000011920929"
"10620000","2832.4","2832","2833","0.6000000089406967","0.20000000298023224","0.800000011920929","2833","2833","2833","0.7600000143051148","0.6000000238418579","1"
"10635000","2836.4","2836","2837","0.7600000143051148","0.6000000238418579","1","2837","2837","2837","0.6800000190734863","0.6000000238418579","0.800000011920929"
"10650000","2840.4","2840","2841","0.7200000166893006","0.6000000238418579","0.800000011920929","2841","2841","2841","0.720000010728836","0.4000000059604645","1"
"10665000","2844.4","2844","2845","0.6800000131130218","0.4000000059604645","1","2845","2845","2845","0.6800000131130218","0.4000000059604645","1"
"10680000","2848.4","2848","2849","0.48000000417232513","0","1","2849","2849","2849","0.6400000095367432","0.4000000059604645","1"
"10695000","2852.4","2852","2853","0.5200000107288361","0.20000000298023224","0.800000011920929","2853","2853","2853","0.6400000095367432","0.4000000059604645","1"
"10710000","2856.4","2856","2857","0.6800000101327897","0.20000000298023224","1","2857","2857","2857","0.7200000077486038","0.20000000298023224","1"
"10725000","2860.4","2860","2861","0.6400000154972076","0.4000000059604645","1","2861","2861","2861","0.6400000065565109","0.20000000298023224","1"
"10740000","2864.4","2864","2865","0.6800000041723251","0.20000000298023224","1","2865","2865","2865","0.720000010728836","0.4000000059604645","1"
"10755000","2868.4","2868","2869","0.5200000077486038","0.20000000298023224","1","2869","2869","2869","0.8800000071525573","0.800000011920929","1"
"10770000","2872.4","2872","2873","0.760000005364418","0.20000000298023224","1","2873","2873","2873","0.6400000095367432","0.4000000059604645","0.800000011920929"
"10785000","2876.4","2876","2877","0.720000010728836","0.4000000059604645","1","2877","2877","2877","0.7200000166893006","0.6000000238418579","0.800000011920929"
"10800000","2880.4","2880","2881","0.5200000047683716","0.20000000298023224","1","2881","2881","2881","0.5200000107288361","0.20000000298023224","1"
"10815000","2884.4","2884","2885","0.5600000053644181","0.20000000298023224","1","2885","2885","2885","0.6000000029802323","0.20000000298023224","1"
"10830000","2888.4","2888","2889","0.6400000095367432","0.4000000059604645","1","2889","2889","2889","0.6000000089406967","0.20000000298023224","1"
"10845000","2892.4","2892","2893","0.5600000113248825","0.20000000298023224","1","2893","2893","2893","0.8800000071525573","0.800000011920929","1"
"10860000","2896.4","2896","2897","0.6400000154972076","0.4000000059604645","0.800000011920929","2897","2897","2897","0.6400000065565109","0.20000000298023224","1"
"10875000","2900.4","2900","2901","0.8400000095367431","0.800000011920929","1","2901","2901","2901","0.7200000166893006","0.6000000238418579","0.800000011920929"
"10890000","2904.4","2904","2905","0.5200000137090683","0.20000000298023224","0.800000011920929","2905","2905","2905","0.6400000154972076","0.4000000059604645","1"
"10905000","2908.4","2908","2909","0.8000000059604645","0.4000000059604645","1","2909","2909","2909","0.7600000083446503","0.4000000059604645","1"
"10920000","2912.4","2912","2913","0.7600000083446503","0.4000000059604645","1","2913","2913","2913","0.6000000149011612","0.20000000298023224","0.800000011920929"
"10935000","2916.4","2916","2917","0.6400000035762787","0","1","2917","2917","2917","0.8400000095367431","0.6000000238418579","1"
"10950000","2920.4","2920","2921","0.6000000149011612","0.20000000298023224","0.800000011920929","2921","2921","2921","0.800000011920929","0.6000000238418579","1"
"10965000","2924.4","2924","2925","0.720000010728836","0.4000000059604645","1","2925","2925","2925","0.9600000023841858","0.800000011920929","1"
"10980000","2928.4","2928","2929","0.600000011920929","0","1","2929","2929","2929","0.6400000154972076","0.4000000059604645","1"
"10995000","2932.4","2932","2933","0.5600000113248825","0.20000000298023224","1","2933","2933","2933","0.6800000101327897","0.20000000298023224","1"
"11010000","2936.4","2936","2937","0.6400000095367432","0.4000000059604645","1","2937","2937","2937","0.8800000071525573","0.800000011920929","1"
"11025000","2940.4","2940","2941","0.720000010728836","0.4000000059604645","1","2941","2941","2941","0.8800000071525573","0.6000000238418579","1"
"11040000","2944.4","2944","2945","0.4800000160932541","0.20000000298023224","0.6000000238418579","2945","2945","2945","0.560000017285347","0.20000000298023224","0.800000011920929"
"11055000","2948.4","2948","2949","0.6800000131130218","0.4000000059604645","0.800000011920929","2949","2949","2949","0.800000011920929","0.6000000238418579","1"
"11070000","2952.4","2952","2953","0.4800000131130219","0.20000000298023224","0.800000011920929","2953","2953","2953","0.7200000077486038","0.20000000298023224","1"
"11085000","2956.4","2956","2957","0.4400000095367432","0.20000000298023224","0.800000011920929","2957","2957","2957","0.800000011920929","0.6000000238418579","1"
"11100000","2960.4","2960","2961","0.6400000154972076","0.4000000059604645","0.800000011920929","2961","2961","2961","0.800000011920929","0.6000000238418579","1"
"11115000","2964.4","2964","2965","0.6400000154972076","0.4000000059604645","0.800000011920929","2965","2965","2965","0.6800000011920929","0.20000000298023224","1"
"11130000","2968.4","2968","2969","0.48000000715255736","0.20000000298023224","0.800000011920929","2969","2969","2969","0.7600000143051148","0.6000000238418579","1"
"11145000","2972.4","2972","2973","0.6000000089406967","0.20000000298023224","1","2973","2973","2973","0.7200000077486038","0.20000000298023224","1"
"11160000","2976.4","2976","2977","0.5600000053644181","0","1","2977","2977","2977","0.6400000065565109","0.20000000298023224","1"
"11175000","2980.4","2980","2981","0.3200000077486038","0","0.800000011920929","2981","2981","2981","0.6000000059604644","0.20000000298023224","1"
"11190000","2984.4","2984","2985","0.44000000357627866","0.20000000298023224","1","2985","2985","2985","0.5200000107288361","0.4000000059604645","0.800000011920929"
"11205000","2988.4","2988","2989","0.40000001192092893","0","0.6000000238418579","2989","2989","2989","0.5600000113248825","0.20000000298023224","0.800000011920929"
"11220000","2992.4","2992","2993","0.600000011920929","0.4000000059604645","1","2993","2993","2993","0.6800000071525574","0.4000000059604645","1"
"11235000","2996.4","2996","2997","0.720000010728836","0.4000000059604645","1","2997","2997","2997","0.600000011920929","0","1"
"11250000","3000.4","3000","3001","0.5200000077486038","0","1","3001","3001","3001","0.5200000077486038","0.20000000298023224","1"
"11265000","3004.4","3004","3005","0.6000000089406967","0.20000000298023224","1","3005","3005","3005","0.6400000095367432","0.4000000059604645","0.800000011920929"
"11280000","3008.4","3008","3009","0.7600000143051148","0.6000000238418579","1","3009","3009","3009","0.4400000095367432","0.20000000298023224","0.800000011920929"
"11295000","3012.4","3012","3013","0.8400000035762787","0.4000000059604645","1","3013","3013","3013","0.5200000077486038","0","1"
"11310000","3016.4","3016","3017","0.6800000131130218","0.4000000059604645","1","3017","3017","3017","0.6400000154972076","0.4000000059604645","1"
"11325000","3020.4","3020","3021","0.6800000101327897","0.20000000298023224","1","3021","3021","3021","0.720000010728836","0.4000000059604645","1"
"11340000","3024.4","3024","3025","0.6000000149011612","0.20000000298023224","0.800000011920929","3025","3025","3025","0.6400000125169754","0.20000000298023224","1"
"11355000","3028.4","3028","3029","0.5200000107288361","0","0.800000011920929","3029","3029","3029","0.6400000035762787","0.20000000298023224","1"
"11370000","3032.4","3032","3033","0.6400000154972076","0.4000000059604645","1","3033","3033","3033","0.7600000143051148","0.6000000238418579","1"
"11385000","3036.4","3036","3037","0.6400000065565109","0.20000000298023224","1","3037","3037","3037","0.6400000065565109","0.20000000298023224","1"
"11400000","3040.4","3040","3041","0.4400000125169754","0.20000000298023224","0.6000000238418579","3041","3041","3041","0.4800000101327896","0.20000000298023224","0.800000011920929"
"11415000","3044.4","3044","3045","0.6800000131130218","0.4000000059604645","1","3045","3045","3045","0.6800000131130218","0.4000000059604645","0.800000011920929"
"11430000","3048.4","3048","3049","0.5600000113248825","0.20000000298023224","0.800000011920929","3049","3049","3049","0.760000005364418","0.20000000298023224","1"
"11445000","3052.4","3052","3053","0.4800000101327896","0.20000000298023224","0.800000011920929","3053","3053","3053","0.6400000154972076","0.4000000059604645","0.800000011920929"
"11460000","3056.4","3056","3057","0.6800000071525574","0.4000000059604645","1","3057","3057","3057","0.5600000113248825","0.20000000298023224","1"
"11475000","3060.4","3060","3061","0.6000000089406967","0.20000000298023224","1","3061","3061","3061","0.7600000083446503","0.4000000059604645","1"
"11490000","3064.4","3064","3065","0.4400000095367432","0","0.800000011920929","3065","3065","3065","0.720000010728836","0.4000000059604645","1"
"11505000","3068.4","3068","3069","0.40000001192092893","0.20000000298023224","0.6000000238418579","3069","3069","3069","0.6800000071525574","0.4000000059604645","1"
"11520000","3072.4","3072","3073","0.6800000101327897","0.20000000298023224","1","3073","3073","3073","0.6800000071525574","0.4000000059604645","1"
"11535000","3076.4","3076","3077","0.8400000095367431","0.6000000238418579","1","3077","3077","3077","0.5200000077486038","0.20000000298023224","0.800000011920929"
"11550000","3080.4","3080","3081","0.5200000107288361","0.4000000059604645","0.800000011920929","3081","3081","3081","0.6000000059604644","0","1"
"11565000","3084.4","3084","3085","0.6800000131130218","0.4000000059604645","0.800000011920929","3085","3085","3085","0.6400000154972076","0.4000000059604645","0.800000011920929"
"11580000","3088.4","3088","3089","0.720000010728836","0.4000000059604645","1","3089","3089","3089","0.6800000071525574","0.4000000059604645","1"
"11595000","3092.4","3092","3093","0.5200000137090683","0.20000000298023224","0.800000011920929","3093","3093","3093","0.6400000154972076","0.4000000059604645","1"
"11610000","3096.4","3096","3097","0.6800000131130218","0.4000000059604645","1","3097","3097","3097","0.800000011920929","0.6000000238418579","1"
"11625000","3100.4","3100","3101","0.6800000131130218","0.4000000059604645","0.800000011920929","3101","3101","3101","0.800000011920929","0.6000000238418579","1"
"11640000","3104.4","3104","3105","0.6800000131130218","0.4000000059604645","1","3105","3105","3105","0.7600000083446503","0.4000000059604645","1"
"11655000","3108.4","3108","3109","0.7200000166893006","0.6000000238418579","0.800000011920929","3109","3109","3109","0.6800000131130218","0.4000000059604645","0.800000011920929"
"11670000","3112.4","3112","3113","0.6800000101327897","0.20000000298023224","1","3113","3113","3113","0.7600000143051148","0.6000000238418579","1"
"11685000","3116.4","3116","3117","0.6000000149011612","0.20000000298023224","0.800000011920929","3117","3117","3117","0.7600000083446503","0.4000000059604645","1"
"11700000","3120.4","3120","3121","0.6400000125169754","0.20000000298023224","1","3121","3121","3121","0.6000000149011612","0.20000000298023224","0.800000011920929"
"11715000","3124.4","3124","3125","0.7600000143051148","0.6000000238418579","1","3125","3125","3125","0.6800000071525574","0.4000000059604645","1"
"11730000","3128.4","3128","3129","0.6800000071525574","0.4000000059604645","1","3129","3129","3129","0.7600000143051148","0.6000000238418579","1"
"11745000","3132.4","3132","3133","0.6800000131130218","0.4000000059604645","1","3133","3133","3133","0.7200000166893006","0.6000000238418579","0.800000011920929"
"11760000","3136.4","3136","3137","0.6400000154972076","0.4000000059604645","0.800000011920929","3137","3137","3137","0.6000000089406967","0.20000000298023224","0.800000011920929"
"11775000","3140.4","3140","3141","0.6800000101327897","0.20000000298023224","1","3141","3141","3141","0.7200000077486038","0.20000000298023224","1"
"11790000","3144.4","3144","3145","0.7200000166893006","0.6000000238418579","1","3145","3145","3145","0.8400000095367431","0.6000000238418579","1"
"11805000","3148.4","3148","3149","0.720000010728836","0.4000000059604645","1","3149","3149","3149","0.6000000089406967","0.20000000298023224","1"
"11820000","3152.4","3152","3153","0.7600000143051148","0.6000000238418579","1","3153","3153","3153","0.5600000113248825","0.20000000298023224","0.800000011920929"
"11835000","3156.4","3156","3157","0.7600000143051148","0.6000000238418579","1","3157","3157","3157","0.6800000131130218","0.4000000059604645","0.800000011920929"
"11850000","3160.4","3160","3161","0.6800000190734863","0.6000000238418579","0.800000011920929","3161","3161","3161","0.7600000083446503","0.4000000059604645","1"
"11865000","3164.4","3164","3165","0.7600000143051148","0.6000000238418579","1","3165","3165","3165","0.8800000071525573","0.800000011920929","1"
"11880000","3168.4","3168","3169","0.7200000047683716","0.4000000059604645","1","3169","3169","3169","0.7200000166893006","0.6000000238418579","0.800000011920929"
"11895000","3172.4","3172","3173","0.800000011920929","0.6000000238418579","1","3173","3173","3173","0.6400000154972076","0.4000000059604645","1"
"11910000","3176.4","3176","3177","0.8400000035762787","0.4000000059604645","1","3177","3177","3177","0.8800000071525573","0.800000011920929","1"
"11925000","3180.4","3180","3181","0.6400000125169754","0.20000000298023224","0.800000011920929","3181","3181","3181","0.8800000071525573","0.6000000238418579","1"
"11940000","3184.4","3184","3185","0.6400000154972076","0.4000000059604645","1","3185","3185","3185","0.6800000101327897","0.20000000298023224","0.800000011920929"
"11955000","3188.4","3188","3189","0.7600000083446503","0.4000000059604645","1","3189","3189","3189","0.8400000095367431","0.6000000238418579","1"
"11970000","3192.4","3192","3193","0.7200000166893006","0.6000000238418579","0.800000011920929","3193","3193","3193","0.8800000071525573","0.6000000238418579","1"
"11985000","3196.4","3196","3197","0.7600000143051148","0.6000000238418579","1","3197","3197","3197","0.8400000095367431","0.6000000238418579","1"
"12000000","3200.4","3200","3201","0.8000000059604645","0.4000000059604645","1","3201","3201","3201","0.5600000113248825","0.20000000298023224","0.800000011920929"
"12015000","3204.4","3204","3205","0.7200000166893006","0.6000000238418579","1","3205","3205","3205","0.8400000095367431","0.6000000238418579","1"
"12030000","3208.4","3208","3209","0.800000011920929","0.6000000238418579","1","3209","3209","3209","0.720000010728836","0.4000000059604645","1"
"12045000","3212.4","3212","3213","0.7600000143051148","0.6000000238418579","1","3213","3213","3213","0.8400000095367431","0.6000000238418579","1"
"12060000","3216.4","3216","3217","0.8400000095367431","0.6000000238418579","1","3217","3217","3217","0.8400000035762787","0.4000000059604645","1"
"12075000","3220.4","3220","3221","0.7200000166893006","0.6000000238418579","1","3221","3221","3221","0.7600000083446503","0.4000000059604645","1"
"12090000","3224.4","3224","3225","0.8800000071525573","0.800000011920929","1","3225","3225","3225","0.8400000095367431","0.6000000238418579","1"
"12105000","3228.4","3228","3229","0.7200000077486038","0.20000000298023224","1","3229","3229","3229","0.8800000071525573","0.6000000238418579","1"
"12120000","3232.4","3232","3233","0.6800000101327897","0.20000000298023224","1","3233","3233","3233","0.9200000047683716","0.800000011920929","1"
"12135000","3236.4","3236","3237","0.6400000154972076","0.4000000059604645","1","3237","3237","3237","0.8400000095367431","0.800000011920929","1"
"12150000","3240.4","3240","3241","0.7200000166893006","0.6000000238418579","1","3241","3241","3241","0.8400000035762787","0.4000000059604645","1"
"12165000","3244.4","3244","3245","0.7600000083446503","0.4000000059604645","1","3245","3245","3245","0.6400000154972076","0.4000000059604645","0.800000011920929"
"12180000","3248.4","3248","3249","0.720000010728836","0.4000000059604645","1","3249","3249","3249","0.7600000143051148","0.6000000238418579","1"
"12195000","3252.4","3252","3253","0.8400000095367431","0.6000000238418579","1","3253","3253","3253","0.4800000131130219","0","0.800000011920929"
"12210000","3256.4","3256","3257","0.8800000071525573","0.800000011920929","1","3257","3257","3257","0.6400000154972076","0.4000000059604645","0.800000011920929"
"12225000","3260.4","3260","3261","0.8400000095367431","0.800000011920929","1","3261","3261","3261","0.6800000131130218","0.4000000059604645","0.800000011920929"
"12240000","3264.4","3264","3265","0.7600000143051148","0.6000000238418579","1","3265","3265","3265","0.6800000131130218","0.4000000059604645","0.800000011920929"
"12255000","3268.4","3268","3269","0.8000000059604645","0.4000000059604645","1","3269","3269","3269","0.6400000095367432","0.4000000059604645","1"
"12270000","3272.4","3272","3273","0.9600000023841858","0.800000011920929","1","3273","3273","3273","0.7200000166893006","0.6000000238418579","0.800000011920929"
"12285000","3276.4","3276","3277","0.8400000095367431","0.6000000238418579","1","3277","3277","3277","0.800000011920929","0.6000000238418579","1"
"12300000","3280.4","3280","3281","0.6800000131130218","0.4000000059604645","0.800000011920929","3281","3281","3281","0.800000011920929","0.6000000238418579","1"
"12315000","3284.4","3284","3285","0.8800000071525573","0.800000011920929","1","3285","3285","3285","0.7600000083446503","0.4000000059604645","1"
"12330000","3288.4","3288","3289","0.720000010728836","0.4000000059604645","1","3289","3289","3289","0.8400000095367431","0.6000000238418579","1"
"12345000","3292.4","3292","3293","0.800000011920929","0.6000000238418579","1","3293","3293","3293","0.7200000077486038","0.20000000298023224","1"
"12360000","3296.4","3296","3297","0.7600000143051148","0.6000000238418579","1","3297","3297","3297","0.8000000029802322","0.20000000298023224","1"
"12375000","3300.4","3300","3301","0.8400000095367431","0.6000000238418579","1","3301","3301","3301","0.7600000083446503","0.4000000059604645","1"
"12390000","3304.4","3304","3305","0.6400000125169754","0.20000000298023224","0.800000011920929","3305","3305","3305","0.7600000083446503","0.4000000059604645","1"
"12405000","3308.4","3308","3309","0.8400000035762787","0.4000000059604645","1","3309","3309","3309","0.6400000095367432","0.4000000059604645","1"
"12420000","3312.4","3312","3313","0.600000011920929","0.4000000059604645","0.800000011920929","3313","3313","3313","0.720000010728836","0.4000000059604645","1"
"12435000","3316.4","3316","3317","0.8800000071525573","0.800000011920929","1","3317","3317","3317","0.8000000059604645","0.4000000059604645","1"
"12450000","3320.4","3320","3321","0.7200000166893006","0.6000000238418579","0.800000011920929","3321","3321","3321","0.8800000011920929","0.4000000059604645","1"
"12465000","3324.4","3324","3325","0.8400000095367431","0.6000000238418579","1","3325","3325","3325","0.8000000029802322","0.20000000298023224","1"
"12480000","3328.4","3328","3329","0.8000000059604645","0.4000000059604645","1","3329","3329","3329","0.6000000089406967","0.20000000298023224","0.800000011920929"
"12495000","3332.4","3332","3333","0.7600000143051148","0.6000000238418579","1","3333","3333","3333","0.8400000095367431","0.6000000238418579","1"
"12510000","3336.4","3336","3337","0.7600000083446503","0.4000000059604645","1","3337","3337","3337","0.7600000083446503","0.4000000059604645","1"
"12525000","3340.4","3340","3341","0.7600000083446503","0.4000000059604645","1","3341","3341","3341","0.8400000035762787","0.4000000059604645","1"
"12540000","3344.4","3344","3345","0.8800000071525573","0.800000011920929","1","3345","3345","3345","0.760000005364418","0.20000000298023224","1"
"12555000","3348.4","3348","3349","0.8800000071525573","0.6000000238418579","1","3349","3349","3349","0.7600000083446503","0.4000000059604645","1"
"12570000","3352.4","3352","3353","0.8800000071525573","0.800000011920929","1","3353","3353","3353","0.6800000071525574","0","1"
"12585000","3356.4","3356","3357","0.6800000071525574","0.4000000059604645","1","3357","3357","3357","0.7200000077486038","0.20000000298023224","1"
"12600000","3360.4","3360","3361","0.8400000095367431","0.800000011920929","1","3361","3361","3361","0.6800000101327897","0.20000000298023224","1"
"12615000","3364.4","3364","3365","0.8400000095367431","0.6000000238418579","1","3365","3365","3365","0.8800000071525573","0.800000011920929","1"
"12630000","3368.4","3368","3369","0.8400000095367431","0.800000011920929","1","3369","3369","3369","0.8400000035762787","0.4000000059604645","1"
"12645000","3372.4","3372","3373","0.8000000029802322","0.20000000298023224","1","3373","3373","3373","0.8000000029802322","0.20000000298023224","1"
"12660000","3376.4","3376","3377","0.720000010728836","0.4000000059604645","1","3377","3377","3377","0.6400000125169754","0.20000000298023224","0.800000011920929"
"12675000","3380.4","3380","3381","0.8400000095367431","0.6000000238418579","1","3381","3381","3381","0.7600000083446503","0.4000000059604645","1"
"12690000","3384.4","3384","3385","0.600000011920929","0.4000000059604645","0.800000011920929","3385","3385","3385","0.7600000083446503","0.4000000059604645","1"
"12705000","3388.4","3388","3389","0.800000011920929","0.6000000238418579","1","3389","3389","3389","0.7200000077486038","0.20000000298023224","1"
"12720000","3392.4","3392","3393","0.8400000035762787","0.4000000059604645","1","3393","3393","3393","0.6400000065565109","0.20000000298023224","1"
"12735000","3396.4","3396","3397","0.8800000071525573","0.6000000238418579","1","3397","3397","3397","0.5600000113248825","0.20000000298023224","0.800000011920929"
"12750000","3400.4","3400","3401","0.720000010728836","0.4000000059604645","1","3401","3401","3401","0.7600000083446503","0.4000000059604645","1"
"12765000","3404.4","3404","3405","0.720000010728836","0.4000000059604645","1","3405","3405","3405","0.6400000154972076","0.4000000059604645","1"
"12780000","3408.4","3408","3409","0.7200000077486038","0.20000000298023224","1","3409","3409","3409","0.800000011920929","0.6000000238418579","1"
"12795000","3412.4","3412","3413","0.760000005364418","0.20000000298023224","1","3413","3413","3413","0.7200000166893006","0.6000000238418579","1"
"12810000","3416.4","3416","3417","0.6400000095367432","0.4000000059604645","0.800000011920929","3417","3417","3417","0.8800000071525573","0.800000011920929","1"
"12825000","3420.4","3420","3421","0.6000000089406967","0.20000000298023224","1","3421","3421","3421","0.7600000083446503","0.4000000059604645","1"
"12840000","3424.4","3424","3425","0.720000010728836","0.4000000059604645","1","3425","3425","3425","0.8400000095367431","0.6000000238418579","1"
"12855000","3428.4","3428","3429","0.6400000095367432","0","1","3429","3429","3429","0.8400000095367431","0.6000000238418579","1"
"12870000","3432.4","3432","3433","0.7200000047683716","0.4000000059604645","1","3433","3433","3433","0.8800000071525573","0.800000011920929","1"
"12885000","3436.4","3436","3437","0.8400000095367431","0.800000011920929","1","3437","3437","3437","0.6400000154972076","0.4000000059604645","0.800000011920929"
"12900000","3440.4","3440","3441","0.800000011920929","0.6000000238418579","1","3441","3441","3441","0.6800000131130218","0.4000000059604645","1"
"12915000","3444.4","3444","3445","0.6800000131130218","0.4000000059604645","1","3445","3445","3445","0.8800000071525573","0.6000000238418579","1"
"12930000","3448.4","3448","3449","0.5200000047683716","0.20000000298023224","1","3449","3449","3449","0.7600000083446503","0.4000000059604645","1"
"12945000","3452.4","3452","3453","0.6800000071525574","0.4000000059604645","1","3453","3453","3453","0.800000011920929","0.6000000238418579","1"
"12960000","3456.4","3456","3457","0.8800000011920929","0.4000000059604645","1","3457","3457","3457","0.800000011920929","0.6000000238418579","1"
"12975000","3460.4","3460","3461","0.720000010728836","0.4000000059604645","1","3461","3461","3461","0.7600000083446503","0.4000000059604645","1"
"12990000","3464.4","3464","3465","0.7600000083446503","0.4000000059604645","1","3465","3465","3465","0.7600000143051148","0.6000000238418579","1"
"13005000","3468.4","3468","3469","0.8800000071525573","0.6000000238418579","1","3469","3469","3469","0.800000011920929","0.6000000238418579","1"
"13020000","3472.4","3472","3473","0.720000010728836","0.4000000059604645","1","3473","3473","3473","0.8400000095367431","0.6000000238418579","1"
"13035000","3476.4","3476","3477","0.8800000071525573","0.800000011920929","1","3477","3477","3477","0.8400000095367431","0.6000000238418579","1"
"13050000","3480.4","3480","3481","0.800000011920929","0.6000000238418579","1","3481","3481","3481","0.7200000166893006","0.6000000238418579","0.800000011920929"
"13065000","3484.4","3484","3485","0.9600000023841858","0.800000011920929","1","3485","3485","3485","0.8400000095367431","0.6000000238418579","1"
"13080000","3488.4","3488","3489","0.7600000143051148","0.6000000238418579","1","3489","3489","3489","0.8400000095367431","0.6000000238418579","1"
"13095000","3492.4","3492","3493","0.9600000023841858","0.800000011920929","1","3493","3493","3493","0.6800000190734863","0.6000000238418579","0.800000011920929"
"13110000","3496.4","3496","3497","1","1","1","3497","3497","3497","0.8800000071525573","0.800000011920929","1"
"13125000","3500.4","3500","3501","0.8400000095367431","0.6000000238418579","1","3501","3501","3501","0.9200000047683716","0.800000011920929","1"
"13140000","3504.4","3504","3505","0.8400000095367431","0.6000000238418579","1","3505","3505","3505","0.7600000083446503","0.4000000059604645","1"
"13155000","3508.4","3508","3509","0.8800000071525573","0.6000000238418579","1","3509","3509","3509","0.8800000071525573","0.6000000238418579","1"
"13170000","3512.4","3512","3513","0.9200000047683716","0.6000000238418579","1","3513","3513","3513","0.8400000095367431","0.6000000238418579","1"
"13185000","3516.4","3516","3517","0.9200000047683716","0.800000011920929","1","3517","3517","3517","0.8400000095367431","0.6000000238418579","1"
"13200000","3520.4","3520","3521","0.800000011920929","0.6000000238418579","1","3521","3521","3521","0.8000000029802322","0.20000000298023224","1"
"13215000","3524.4","3524","3525","0.7600000083446503","0.4000000059604645","1","3525","3525","3525","0.8400000095367431","0.6000000238418579","1"
"13230000","3528.4","3528","3529","0.9200000047683716","0.800000011920929","1","3529","3529","3529","0.9200000047683716","0.6000000238418579","1"
"13245000","3532.4","3532","3533","0.8800000071525573","0.6000000238418579","1","3533","3533","3533","0.6800000041723251","0.20000000298023224","1"
"13260000","3536.4","3536","3537","0.8400000095367431","0.6000000238418579","1","3537","3537","3537","0.8400000095367431","0.6000000238418579","1"
"13275000","3540.4","3540","3541","0.8400000095367431","0.6000000238418579","1","3541","3541","3541","0.8400000095367431","0.6000000238418579","1"
"13290000","3544.4","3544","3545","0.800000011920929","0.6000000238418579","1","3545","3545","3545","0.9600000023841858","0.800000011920929","1"
"13305000","3548.4","3548","3549","0.9200000047683716","0.6000000238418579","1","3549","3549","3549","0.720000010728836","0.4000000059604645","1"
"13320000","3552.4","3552","3553","0.8400000095367431","0.6000000238418579","1","3553","3553","3553","0.8800000071525573","0.800000011920929","1"
