"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"4830000","1288.2","1288","1289","0.48000000715255736","0","0.800000011920929","1289","1289","1289","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"4845000","1292.2","1292","1293","0.5200000107288361","0.4000000059604645","0.800000011920929","1293","1293","1293","0.4400000095367432","0","0.800000011920929"
"4860000","1296.2","1296","1297","0.24000000357627868","0","0.4000000059604645","1297","1297","1297","0.4800000101327896","0.20000000298023224","0.800000011920929"
"4875000","1300.2","1300","1301","0.5200000137090683","0.20000000298023224","0.800000011920929","1301","1301","1301","0.4000000149011612","0","0.6000000238418579"
"4890000","1304.2","1304","1305","0.4400000125169754","0","0.800000011920929","1305","1305","1305","0.4800000131130219","0","0.800000011920929"
"4905000","1308.2","1308","1309","0.2800000041723251","0","0.4000000059604645","1309","1309","1309","0.40000001192092893","0","0.800000011920929"
"4920000","1312.2","1312","1313","0.3200000077486038","0","0.800000011920929","1313","1313","1313","0.5200000166893005","0","0.800000011920929"
"4935000","1316.2","1316","1317","0.3200000077486038","0.20000000298023224","0.6000000238418579","1317","1317","1317","0.2800000041723251","0","0.800000011920929"
"4950000","1320.2","1320","1321","0.2800000041723251","0","0.800000011920929","1321","1321","1321","0.4000000089406967","0.20000000298023224","0.800000011920929"
"4965000","1324.2","1324","1325","0.4800000101327896","0.20000000298023224","0.800000011920929","1325","1325","1325","0.44000000655651095","0","0.800000011920929"
"4980000","1328.2","1328","1329","0.44000000357627866","0","1","1329","1329","1329","0.48000000715255736","0.20000000298023224","1"
"4995000","1332.2","1332","1333","0.4000000089406967","0.20000000298023224","0.800000011920929","1333","1333","1333","0.4000000059604645","0.20000000298023224","0.800000011920929"
"5010000","1336.2","1336","1337","0.4800000101327896","0.20000000298023224","0.800000011920929","1337","1337","1337","0.32000001072883605","0","0.6000000238418579"
"5025000","1340.2","1340","1341","0.32000001072883605","0","0.6000000238418579","1341","1341","1341","0.4400000095367432","0","0.800000011920929"
"5040000","1344.2","1344","1345","0.3600000083446503","0","0.6000000238418579","1345","1345","1345","0.3600000083446503","0","0.800000011920929"
"5055000","1348.2","1348","1349","0.3600000113248825","0.20000000298023224","0.6000000238418579","1349","1349","1349","0.5200000047683716","0.20000000298023224","1"
"5070000","1352.2","1352","1353","0.4400000125169754","0.20000000298023224","0.6000000238418579","1353","1353","1353","0.28000000715255735","0","0.6000000238418579"
"5085000","1356.2","1356","1357","0.4800000101327896","0.20000000298023224","0.800000011920929","1357","1357","1357","0.5600000113248825","0.20000000298023224","0.800000011920929"
"5100000","1360.2","1360","1361","0.4000000059604645","0.20000000298023224","0.800000011920929","1361","1361","1361","0.6800000071525574","0.4000000059604645","1"
"5115000","1364.2","1364","1365","0.4400000125169754","0.20000000298023224","0.6000000238418579","1365","1365","1365","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"5130000","1368.2","1368","1369","0.5600000143051147","0.4000000059604645","0.800000011920929","1369","1369","1369","0.4800000101327896","0","1"
"5145000","1372.2","1372","1373","0.5200000137090683","0.20000000298023224","0.800000011920929","1373","1373","1373","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"5160000","1376.2","1376","1377","0.5600000083446502","0","0.800000011920929","1377","1377","1377","0.40000001192092893","0","0.6000000238418579"
"5175000","1380.2","1380","1381","0.4800000160932541","0.20000000298023224","0.6000000238418579","1381","1381","1381","0.40000000298023225","0.20000000298023224","1"
"5190000","1384.2","1384","1385","0.5600000202655793","0.4000000059604645","0.6000000238418579","1385","1385","1385","0.44000001549720763","0.20000000298023224","0.6000000238418579"
"5205000","1388.2","1388","1389","0.4800000160932541","0.20000000298023224","0.6000000238418579","1389","1389","1389","0.24000000357627868","0","0.4000000059604645"
"5220000","1392.2","1392","1393","0.44000000655651095","0","1","1393","1393","1393","0.2800000041723251","0","0.4000000059604645"
"5235000","1396.2","1396","1397","0.48000000715255736","0.20000000298023224","0.800000011920929","1397","1397","1397","0.44000000655651095","0.20000000298023224","0.800000011920929"
"5250000","1400.2","1400","1401","0.6400000125169754","0.20000000298023224","0.800000011920929","1401","1401","1401","0.4000000089406967","0","0.800000011920929"
"5265000","1404.2","1404","1405","0.7200000166893006","0.6000000238418579","0.800000011920929","1405","1405","1405","0.4000000059604645","0.20000000298023224","0.800000011920929"
"5280000","1408.2","1408","1409","0.5200000137090683","0.20000000298023224","0.800000011920929","1409","1409","1409","0.4400000095367432","0.4000000059604645","0.6000000238418579"
"5295000","1412.2","1412","1413","0.6800000131130218","0.4000000059604645","0.800000011920929","1413","1413","1413","0.44000000357627866","0.20000000298023224","1"
"5310000","1416.2","1416","1417","0.6000000178813935","0.4000000059604645","0.800000011920929","1417","1417","1417","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5325000","1420.2","1420","1421","0.5200000166893005","0.4000000059604645","0.6000000238418579","1421","1421","1421","0.3200000077486038","0","0.6000000238418579"
"5340000","1424.2","1424","1425","0.20000000298023224","0","0.4000000059604645","1425","1425","1425","0.4800000131130219","0","0.800000011920929"
"5355000","1428.2","1428","1429","0.40000001192092893","0.20000000298023224","0.6000000238418579","1429","1429","1429","0.3200000047683716","0","0.800000011920929"
"5370000","1432.2","1432","1433","0.4400000125169754","0","0.800000011920929","1433","1433","1433","0.3600000113248825","0","0.6000000238418579"
"5385000","1436.2","1436","1437","0.4400000095367432","0","0.800000011920929","1437","1437","1437","0.4000000089406967","0","0.800000011920929"
"5400000","1440.2","1440","1441","0.5600000143051147","0.4000000059604645","0.800000011920929","1441","1441","1441","0.5600000143051147","0.4000000059604645","0.800000011920929"
"5415000","1444.2","1444","1445","0.3600000083446503","0.20000000298023224","0.6000000238418579","1445","1445","1445","0.16000000536441802","0","0.6000000238418579"
"5430000","1448.2","1448","1449","0.2800000041723251","0","0.4000000059604645","1449","1449","1449","0.32000001072883605","0","0.6000000238418579"
"5445000","1452.2","1452","1453","0.600000011920929","0.4000000059604645","0.800000011920929","1453","1453","1453","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5460000","1456.2","1456","1457","0.4000000059604645","0.20000000298023224","0.800000011920929","1457","1457","1457","0.44000001549720763","0","0.6000000238418579"
"5475000","1460.2","1460","1461","0.44000000655651095","0.20000000298023224","0.800000011920929","1461","1461","1461","0.4800000131130219","0","0.800000011920929"
"5490000","1464.2","1464","1465","0.44000000357627866","0.20000000298023224","1","1465","1465","1465","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5505000","1468.2","1468","1469","0.5200000047683716","0","1","1469","1469","1469","0.48000000417232513","0","1"
"5520000","1472.2","1472","1473","0.4800000101327896","0.20000000298023224","0.800000011920929","1473","1473","1473","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5535000","1476.2","1476","1477","0.4400000095367432","0.4000000059604645","0.6000000238418579","1477","1477","1477","0.5200000166893005","0","0.800000011920929"
"5550000","1480.2","1480","1481","0.4000000059604645","0.20000000298023224","0.800000011920929","1481","1481","1481","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"5565000","1484.2","1484","1485","0.5600000143051147","0","0.800000011920929","1485","1485","1485","0.32000001072883605","0","0.6000000238418579"
"5580000","1488.2","1488","1489","0.44000001549720763","0","0.6000000238418579","1489","1489","1489","0.6000000178813935","0.4000000059604645","0.800000011920929"
"5595000","1492.2","1492","1493","0.5600000083446502","0.4000000059604645","1","1493","1493","1493","0.5200000077486038","0.20000000298023224","1"
"5610000","1496.2","1496","1497","0.48000000715255736","0","0.800000011920929","1497","1497","1497","0.5600000053644181","0.20000000298023224","1"
"5625000","1500.2","1500","1501","0.4000000059604645","0.20000000298023224","0.800000011920929","1501","1501","1501","0.44000000655651095","0","1"
"5640000","1504.2","1504","1505","0.5600000023841858","0.20000000298023224","1","1505","1505","1505","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5655000","1508.2","1508","1509","0.5200000107288361","0.20000000298023224","0.800000011920929","1509","1509","1509","0.5200000166893005","0","0.800000011920929"
"5670000","1512.2","1512","1513","0.3200000077486038","0","0.6000000238418579","1513","1513","1513","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"5685000","1516.2","1516","1517","0.44000000357627866","0","1","1517","1517","1517","0.5600000083446502","0.4000000059604645","1"
"5700000","1520.2","1520","1521","0.3600000083446503","0.20000000298023224","0.6000000238418579","1521","1521","1521","0.4400000095367432","0.4000000059604645","0.6000000238418579"
"5715000","1524.2","1524","1525","0.5200000107288361","0.4000000059604645","0.800000011920929","1525","1525","1525","0.4000000089406967","0","0.800000011920929"
"5730000","1528.2","1528","1529","0.40000000298023225","0.20000000298023224","1","1529","1529","1529","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5745000","1532.2","1532","1533","0.4400000125169754","0","0.800000011920929","1533","1533","1533","0.32000000178813937","0","1"
"5760000","1536.2","1536","1537","0.3600000083446503","0","0.800000011920929","1537","1537","1537","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"5775000","1540.2","1540","1541","0.28000000715255735","0","0.6000000238418579","1541","1541","1541","0.360000005364418","0.20000000298023224","0.800000011920929"
"5790000","1544.2","1544","1545","0.4000000089406967","0","0.800000011920929","1545","1545","1545","0.32000001072883605","0","0.6000000238418579"
"5805000","1548.2","1548","1549","0.3600000083446503","0","0.800000011920929","1549","1549","1549","0.3600000083446503","0","0.800000011920929"
"5820000","1552.2","1552","1553","0.44000000357627866","0","1","1553","1553","1553","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5835000","1556.2","1556","1557","0.4000000059604645","0.20000000298023224","0.800000011920929","1557","1557","1557","0.3200000047683716","0","0.800000011920929"
"5850000","1560.2","1560","1561","0.3200000047683716","0","0.800000011920929","1561","1561","1561","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5865000","1564.2","1564","1565","0.560000017285347","0.20000000298023224","0.800000011920929","1565","1565","1565","0.44000000357627866","0","1"
"5880000","1568.2","1568","1569","0.32000001072883605","0","0.6000000238418579","1569","1569","1569","0.5600000053644181","0.20000000298023224","1"
"5895000","1572.2","1572","1573","0.4800000131130219","0.20000000298023224","0.800000011920929","1573","1573","1573","0.4400000095367432","0.20000000298023224","0.800000011920929"
"5910000","1576.2","1576","1577","0.4000000089406967","0.20000000298023224","0.6000000238418579","1577","1577","1577","0.6000000178813935","0.4000000059604645","0.800000011920929"
"5925000","1580.2","1580","1581","0.6400000035762787","0.4000000059604645","1","1581","1581","1581","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"5940000","1584.2","1584","1585","0.44000000655651095","0","0.800000011920929","1585","1585","1585","0.44000000655651095","0.20000000298023224","0.800000011920929"
"5955000","1588.2","1588","1589","0.4800000131130219","0","0.800000011920929","1589","1589","1589","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"5970000","1592.2","1592","1593","0.6000000089406967","0.20000000298023224","1","1593","1593","1593","0.4400000125169754","0","0.800000011920929"
"5985000","1596.2","1596","1597","0.40000001192092893","0.20000000298023224","0.6000000238418579","1597","1597","1597","0.48000000715255736","0.20000000298023224","1"
"6000000","1600.2","1600","1601","0.44000000655651095","0","0.800000011920929","1601","1601","1601","0.44000000655651095","0","1"
"6015000","1604.2","1604","1605","0.560000017285347","0.20000000298023224","0.800000011920929","1605","1605","1605","0.3200000077486038","0","0.6000000238418579"
"6030000","1608.2","1608","1609","0.3600000083446503","0","0.800000011920929","1609","1609","1609","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6045000","1612.2","1612","1613","0.4400000125169754","0.20000000298023224","0.6000000238418579","1613","1613","1613","0.4000000059604645","0","0.800000011920929"
"6060000","1616.2","1616","1617","0.360000005364418","0.20000000298023224","0.4000000059604645","1617","1617","1617","0.2800000041723251","0","0.800000011920929"
"6075000","1620.2","1620","1621","0.4000000089406967","0","0.800000011920929","1621","1621","1621","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6090000","1624.2","1624","1625","0.5200000107288361","0.20000000298023224","0.800000011920929","1625","1625","1625","0.3600000083446503","0","0.800000011920929"
"6105000","1628.2","1628","1629","0.3600000083446503","0.20000000298023224","0.6000000238418579","1629","1629","1629","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"6120000","1632.2","1632","1633","0.5200000077486038","0.20000000298023224","0.800000011920929","1633","1633","1633","0.4800000131130219","0.20000000298023224","0.800000011920929"
"6135000","1636.2","1636","1637","0.3600000083446503","0","0.800000011920929","1637","1637","1637","0.3600000023841858","0.20000000298023224","1"
"6150000","1640.2","1640","1641","0.5200000166893005","0.4000000059604645","0.6000000238418579","1641","1641","1641","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"6165000","1644.2","1644","1645","0.40000000298023225","0.20000000298023224","1","1645","1645","1645","0.360000005364418","0.20000000298023224","0.800000011920929"
"6180000","1648.2","1648","1649","0.4800000101327896","0.20000000298023224","0.800000011920929","1649","1649","1649","0.1600000023841858","0","0.4000000059604645"
"6195000","1652.2","1652","1653","0.4800000131130219","0.4000000059604645","0.6000000238418579","1653","1653","1653","0.44000000655651095","0.20000000298023224","0.800000011920929"
"6210000","1656.2","1656","1657","0.5600000113248825","0.20000000298023224","0.800000011920929","1657","1657","1657","0.44000000655651095","0.20000000298023224","0.800000011920929"
"6225000","1660.2","1660","1661","0.560000017285347","0.20000000298023224","0.800000011920929","1661","1661","1661","0.3600000113248825","0","0.6000000238418579"
"6240000","1664.2","1664","1665","0.7600000083446503","0.4000000059604645","1","1665","1665","1665","0.3600000083446503","0","0.800000011920929"
"6255000","1668.2","1668","1669","0.4400000095367432","0","0.800000011920929","1669","1669","1669","0.44000000655651095","0","0.800000011920929"
"6270000","1672.2","1672","1673","0.5600000053644181","0.20000000298023224","1","1673","1673","1673","0.5200000107288361","0.4000000059604645","0.800000011920929"
"6285000","1676.2","1676","1677","0.5200000077486038","0","1","1677","1677","1677","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"6300000","1680.2","1680","1681","0.5600000143051147","0.4000000059604645","0.800000011920929","1681","1681","1681","0.48000000715255736","0.20000000298023224","1"
"6315000","1684.2","1684","1685","0.6800000071525574","0.4000000059604645","1","1685","1685","1685","0.4400000095367432","0.20000000298023224","0.800000011920929"
"6330000","1688.2","1688","1689","0.600000011920929","0.4000000059604645","0.800000011920929","1689","1689","1689","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"6345000","1692.2","1692","1693","0.600000011920929","0","1","1693","1693","1693","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6360000","1696.2","1696","1697","0.4000000059604645","0","0.800000011920929","1697","1697","1697","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"6375000","1700.2","1700","1701","0.4800000131130219","0.20000000298023224","0.800000011920929","1701","1701","1701","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6390000","1704.2","1704","1705","0.6000000059604644","0.20000000298023224","1","1705","1705","1705","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"6405000","1708.2","1708","1709","0.5600000053644181","0.20000000298023224","1","1709","1709","1709","0.6400000154972076","0.4000000059604645","1"
"6420000","1712.2","1712","1713","0.6800000131130218","0.4000000059604645","1","1713","1713","1713","0.5600000083446502","0.4000000059604645","0.800000011920929"
"6435000","1716.2","1716","1717","0.5600000113248825","0.20000000298023224","0.800000011920929","1717","1717","1717","0.5600000113248825","0.20000000298023224","0.800000011920929"
"6450000","1720.2","1720","1721","0.4800000101327896","0.20000000298023224","0.800000011920929","1721","1721","1721","0.3200000047683716","0.20000000298023224","0.4000000059604645"
"6465000","1724.2","1724","1725","0.4400000125169754","0","0.800000011920929","1725","1725","1725","0.4000000059604645","0","0.800000011920929"
"6480000","1728.2","1728","1729","0.6000000178813935","0.4000000059604645","0.800000011920929","1729","1729","1729","0.4400000095367432","0","0.800000011920929"
"6495000","1732.2","1732","1733","0.6400000095367432","0.4000000059604645","0.800000011920929","1733","1733","1733","0.5600000202655793","0.4000000059604645","0.6000000238418579"
"6510000","1736.2","1736","1737","0.6800000101327897","0.20000000298023224","0.800000011920929","1737","1737","1737","0.6800000190734863","0.6000000238418579","0.800000011920929"
"6525000","1740.2","1740","1741","0.7600000143051148","0.6000000238418579","1","1741","1741","1741","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6540000","1744.2","1744","1745","0.6400000095367432","0","1","1745","1745","1745","0.5200000077486038","0.20000000298023224","1"
"6555000","1748.2","1748","1749","0.7600000083446503","0.4000000059604645","1","1749","1749","1749","0.40000001192092893","0","0.6000000238418579"
"6570000","1752.2","1752","1753","0.5200000107288361","0","1","1753","1753","1753","0.600000011920929","0.4000000059604645","0.800000011920929"
"6585000","1756.2","1756","1757","0.6000000149011612","0.20000000298023224","0.800000011920929","1757","1757","1757","0.6000000178813935","0.4000000059604645","0.800000011920929"
"6600000","1760.2","1760","1761","0.6800000131130218","0.4000000059604645","1","1761","1761","1761","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"6615000","1764.2","1764","1765","0.720000010728836","0.4000000059604645","0.800000011920929","1765","1765","1765","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"6630000","1768.2","1768","1769","0.6400000154972076","0.4000000059604645","0.800000011920929","1769","1769","1769","0.3200000077486038","0","0.6000000238418579"
"6645000","1772.2","1772","1773","0.5200000137090683","0.20000000298023224","0.800000011920929","1773","1773","1773","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"6660000","1776.2","1776","1777","0.4800000131130219","0.20000000298023224","0.800000011920929","1777","1777","1777","0.6800000071525574","0.4000000059604645","1"
"6675000","1780.2","1780","1781","0.6400000125169754","0.20000000298023224","1","1781","1781","1781","0.4400000095367432","0","0.800000011920929"
"6690000","1784.2","1784","1785","0.6400000095367432","0.4000000059604645","1","1785","1785","1785","0.5600000053644181","0.20000000298023224","1"
"6705000","1788.2","1788","1789","0.6400000154972076","0.4000000059604645","0.800000011920929","1789","1789","1789","0.4400000095367432","0","0.800000011920929"
"6720000","1792.2","1792","1793","0.5600000143051147","0","1","1793","1793","1793","0.600000011920929","0.4000000059604645","0.800000011920929"
"6735000","1796.2","1796","1797","0.7600000143051148","0.6000000238418579","1","1797","1797","1797","0.5200000077486038","0.20000000298023224","0.800000011920929"
"6750000","1800.2","1800","1801","0.48000000715255736","0.20000000298023224","1","1801","1801","1801","0.48000000417232513","0","1"
"6765000","1804.2","1804","1805","0.6400000065565109","0.20000000298023224","1","1805","1805","1805","0.4400000095367432","0","0.800000011920929"
"6780000","1808.2","1808","1809","0.6400000095367432","0.4000000059604645","1","1809","1809","1809","0.4000000089406967","0","0.800000011920929"
"6795000","1812.2","1812","1813","0.6800000131130218","0.4000000059604645","1","1813","1813","1813","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"6810000","1816.2","1816","1817","0.5600000053644181","0.20000000298023224","1","1817","1817","1817","0.44000000655651095","0","0.800000011920929"
"6825000","1820.2","1820","1821","0.6400000065565109","0.20000000298023224","1","1821","1821","1821","0.5600000113248825","0.20000000298023224","0.800000011920929"
"6840000","1824.2","1824","1825","0.48000000715255736","0","1","1825","1825","1825","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6855000","1828.2","1828","1829","0.6400000095367432","0.4000000059604645","1","1829","1829","1829","0.7200000077486038","0.20000000298023224","1"
"6870000","1832.2","1832","1833","0.6000000059604644","0.4000000059604645","1","1833","1833","1833","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6885000","1836.2","1836","1837","0.5200000077486038","0.20000000298023224","0.800000011920929","1837","1837","1837","0.5200000077486038","0","1"
"6900000","1840.2","1840","1841","0.5200000107288361","0.4000000059604645","0.800000011920929","1841","1841","1841","0.720000010728836","0.4000000059604645","1"
"6915000","1844.2","1844","1845","0.720000010728836","0.4000000059604645","1","1845","1845","1845","0.4800000131130219","0.20000000298023224","0.800000011920929"
"6930000","1848.2","1848","1849","0.560000017285347","0.20000000298023224","0.800000011920929","1849","1849","1849","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6945000","1852.2","1852","1853","0.7200000077486038","0.20000000298023224","1","1853","1853","1853","0.6000000149011612","0.20000000298023224","0.800000011920929"
"6960000","1856.2","1856","1857","0.7600000083446503","0.4000000059604645","1","1857","1857","1857","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6975000","1860.2","1860","1861","0.6800000101327897","0.20000000298023224","1","1861","1861","1861","0.6800000131130218","0.4000000059604645","1"
"6990000","1864.2","1864","1865","0.600000011920929","0.4000000059604645","0.800000011920929","1865","1865","1865","0.4400000125169754","0","0.800000011920929"
"7005000","1868.2","1868","1869","0.48000000715255736","0.20000000298023224","1","1869","1869","1869","0.720000010728836","0.4000000059604645","1"
"7020000","1872.2","1872","1873","0.6800000101327897","0.20000000298023224","1","1873","1873","1873","0.6400000154972076","0.4000000059604645","0.800000011920929"
"7035000","1876.2","1876","1877","0.560000017285347","0.20000000298023224","0.800000011920929","1877","1877","1877","0.6800000131130218","0.4000000059604645","1"
"7050000","1880.2","1880","1881","0.8800000071525573","0.6000000238418579","1","1881","1881","1881","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7065000","1884.2","1884","1885","0.4400000125169754","0.20000000298023224","0.6000000238418579","1885","1885","1885","0.6400000214576721","0.6000000238418579","0.800000011920929"
"7080000","1888.2","1888","1889","0.5200000137090683","0.20000000298023224","0.800000011920929","1889","1889","1889","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7095000","1892.2","1892","1893","0.4000000089406967","0.20000000298023224","0.800000011920929","1893","1893","1893","0.560000017285347","0.20000000298023224","0.800000011920929"
"7110000","1896.2","1896","1897","0.5600000083446502","0.4000000059604645","1","1897","1897","1897","0.7200000166893006","0.6000000238418579","0.800000011920929"
"7125000","1900.2","1900","1901","0.6800000071525574","0.4000000059604645","1","1901","1901","1901","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7140000","1904.2","1904","1905","0.4800000101327896","0.20000000298023224","0.800000011920929","1905","1905","1905","0.7200000166893006","0.6000000238418579","1"
"7155000","1908.2","1908","1909","0.5200000047683716","0.20000000298023224","1","1909","1909","1909","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7170000","1912.2","1912","1913","0.48000000715255736","0.20000000298023224","1","1913","1913","1913","0.6400000154972076","0.4000000059604645","1"
"7185000","1916.2","1916","1917","0.6800000131130218","0.4000000059604645","0.800000011920929","1917","1917","1917","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7200000","1920.2","1920","1921","0.6400000154972076","0.4000000059604645","0.800000011920929","1921","1921","1921","0.48000000417232513","0.20000000298023224","1"
"7215000","1924.2","1924","1925","0.6000000178813935","0.4000000059604645","0.800000011920929","1925","1925","1925","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7230000","1928.2","1928","1929","0.6400000095367432","0.4000000059604645","1","1929","1929","1929","0.6400000125169754","0.20000000298023224","1"
"7245000","1932.2","1932","1933","0.5600000083446502","0","1","1933","1933","1933","0.6400000125169754","0.20000000298023224","1"
"7260000","1936.2","1936","1937","0.5600000053644181","0.20000000298023224","1","1937","1937","1937","0.5600000143051147","0","0.800000011920929"
"7275000","1940.2","1940","1941","0.44000001549720763","0","0.6000000238418579","1941","1941","1941","0.7200000166893006","0.6000000238418579","0.800000011920929"
"7290000","1944.2","1944","1945","0.6800000101327897","0.20000000298023224","1","1945","1945","1945","0.600000011920929","0.4000000059604645","0.800000011920929"
"7305000","1948.2","1948","1949","0.6000000059604644","0.4000000059604645","1","1949","1949","1949","0.6400000214576721","0.6000000238418579","0.800000011920929"
"7320000","1952.2","1952","1953","0.5600000083446502","0.4000000059604645","1","1953","1953","1953","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"7335000","1956.2","1956","1957","0.6000000089406967","0.20000000298023224","1","1957","1957","1957","0.8000000059604645","0.4000000059604645","1"
"7350000","1960.2","1960","1961","0.5200000077486038","0.20000000298023224","1","1961","1961","1961","0.800000011920929","0.6000000238418579","1"
"7365000","1964.2","1964","1965","0.6800000041723251","0.20000000298023224","1","1965","1965","1965","0.6800000131130218","0.4000000059604645","1"
"7380000","1968.2","1968","1969","0.6400000095367432","0.4000000059604645","0.800000011920929","1969","1969","1969","0.6800000131130218","0.4000000059604645","0.800000011920929"
"7395000","1972.2","1972","1973","0.6400000125169754","0.20000000298023224","1","1973","1973","1973","0.560000017285347","0.20000000298023224","0.800000011920929"
"7410000","1976.2","1976","1977","0.6400000125169754","0.20000000298023224","1","1977","1977","1977","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"7425000","1980.2","1980","1981","0.5200000047683716","0","1","1981","1981","1981","0.600000011920929","0.4000000059604645","1"
"7440000","1984.2","1984","1985","0.5200000107288361","0.20000000298023224","0.800000011920929","1985","1985","1985","0.6800000131130218","0.4000000059604645","1"
"7455000","1988.2","1988","1989","0.560000017285347","0.20000000298023224","0.800000011920929","1989","1989","1989","0.6800000131130218","0.4000000059604645","1"
"7470000","1992.2","1992","1993","0.6400000095367432","0.4000000059604645","1","1993","1993","1993","0.5200000107288361","0","0.800000011920929"
"7485000","1996.2","1996","1997","0.600000011920929","0.4000000059604645","0.800000011920929","1997","1997","1997","0.6400000095367432","0.4000000059604645","1"
"7500000","2000.2","2000","2001","0.5200000107288361","0","0.800000011920929","2001","2001","2001","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7515000","2004.2","2004","2005","0.6800000071525574","0.4000000059604645","1","2005","2005","2005","0.6000000059604644","0","1"
"7530000","2008.2","2008","2009","0.5600000113248825","0.20000000298023224","1","2009","2009","2009","0.5600000083446502","0.4000000059604645","1"
"7545000","2012.2","2012","2013","0.5200000077486038","0.20000000298023224","1","2013","2013","2013","0.6400000035762787","0","1"
"7560000","2016.2","2016","2017","0.6400000095367432","0.4000000059604645","1","2017","2017","2017","0.5600000143051147","0.4000000059604645","0.800000011920929"
"7575000","2020.2","2020","2021","0.6000000178813935","0.4000000059604645","0.800000011920929","2021","2021","2021","0.6000000149011612","0.20000000298023224","1"
"7590000","2024.2","2024","2025","0.6000000059604644","0.20000000298023224","1","2025","2025","2025","0.6000000089406967","0.20000000298023224","1"
"7605000","2028.2","2028","2029","0.6400000035762787","0.20000000298023224","1","2029","2029","2029","0.5200000107288361","0.20000000298023224","1"
"7620000","2032.2","2032","2033","0.6400000125169754","0.20000000298023224","0.800000011920929","2033","2033","2033","0.7200000077486038","0.20000000298023224","1"
"7635000","2036.2","2036","2037","0.6000000089406967","0.20000000298023224","1","2037","2037","2037","0.48000000715255736","0.20000000298023224","0.800000011920929"
"7650000","2040.2","2040","2041","0.720000010728836","0.4000000059604645","0.800000011920929","2041","2041","2041","0.5600000202655793","0.4000000059604645","0.6000000238418579"
"7665000","2044.2","2044","2045","0.6800000071525574","0.4000000059604645","1","2045","2045","2045","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7680000","2048.2","2048","2049","0.800000011920929","0.6000000238418579","1","2049","2049","2049","0.6400000035762787","0","1"
"7695000","2052.2","2052","2053","0.600000011920929","0.4000000059604645","1","2053","2053","2053","0.5600000143051147","0.4000000059604645","0.800000011920929"
"7710000","2056.2","2056","2057","0.6400000065565109","0.20000000298023224","1","2057","2057","2057","0.7200000077486038","0.20000000298023224","1"
