"Step","ppo_bc_seed_5__2024_03_27_18_56_41_357922.Valkyrie - metrics/success","ppo_bc_seed_5__2024_03_27_18_56_41_357922.Valkyrie - metrics/success__MIN","ppo_bc_seed_5__2024_03_27_18_56_41_357922.Valkyrie - metrics/success__MAX","ppo_bc_seed_4__2024_03_27_18_56_48_751371.Valkyrie - metrics/success","ppo_bc_seed_4__2024_03_27_18_56_48_751371.Valkyrie - metrics/success__MIN","ppo_bc_seed_4__2024_03_27_18_56_48_751371.Valkyrie - metrics/success__MAX","ppo_bc_seed_3__2024_03_27_18_56_53_324181.Valkyrie - metrics/success","ppo_bc_seed_3__2024_03_27_18_56_53_324181.Valkyrie - metrics/success__MIN","ppo_bc_seed_3__2024_03_27_18_56_53_324181.Valkyrie - metrics/success__MAX","ppo_bc_seed_2__2024_03_27_18_56_42_298816.Valkyrie - metrics/success","ppo_bc_seed_2__2024_03_27_18_56_42_298816.Valkyrie - metrics/success__MIN","ppo_bc_seed_2__2024_03_27_18_56_42_298816.Valkyrie - metrics/success__MAX","ppo_bc_seed_1__2024_03_27_18_57_03_578324.Valkyrie - metrics/success","ppo_bc_seed_1__2024_03_27_18_57_03_578324.Valkyrie - metrics/success__MIN","ppo_bc_seed_1__2024_03_27_18_57_03_578324.Valkyrie - metrics/success__MAX"
"2632","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2636","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2640","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2644","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2648","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2652","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2656","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2660","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2664","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2668","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2672","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2676","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2680","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2684","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2688","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2692","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2696","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2700","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2704","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2708","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2712","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2716","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2720","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2724","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2728","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2732","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2736","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2740","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","1","1","1"
"2744","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2748","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2752","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2756","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2760","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2764","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2768","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0"
"2772","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"2776","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2780","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2784","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","1","1","1"
"2788","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2792","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","1","1","1","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2796","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2800","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2804","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2808","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2812","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2816","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2820","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2824","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2828","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2832","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2836","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2840","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2844","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2848","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2852","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2856","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2860","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2864","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2868","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2872","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2876","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2880","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2884","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2888","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2892","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2896","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2900","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2904","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2908","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0"
"2912","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2916","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2920","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2924","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2928","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2932","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2936","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2940","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2944","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2948","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","1","1","1"
"2952","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2956","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","1","1","1"
"2960","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","1","1","1"
"2964","1","1","1","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2968","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2972","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2976","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2980","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","1","1","1"
"2984","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2988","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"2992","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2996","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3000","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3004","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3008","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","1","1","1","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3012","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3016","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3020","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3024","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1"
"3028","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3032","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3036","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3040","1","1","1","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3044","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3048","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3052","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3056","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3060","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3064","1","1","1","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3068","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3072","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3076","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"3080","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3084","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3088","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3092","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3096","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"3100","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","1","1","1"
"3104","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3108","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3112","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3116","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3120","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3124","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"3128","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3132","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3136","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"3140","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"3144","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.4000000059604645","0.4000000059604645","0.4000000059604645"
