"Step","ppo_bc_seed_5__2024_03_16_01_11_25_831911.Loki - metrics/success","ppo_bc_seed_5__2024_03_16_01_11_25_831911.Loki - metrics/success__MIN","ppo_bc_seed_5__2024_03_16_01_11_25_831911.Loki - metrics/success__MAX","ppo_bc_seed_1__2024_03_08_20_40_50_217317.Loki - metrics/success","ppo_bc_seed_1__2024_03_08_20_40_50_217317.Loki - metrics/success__MIN","ppo_bc_seed_1__2024_03_08_20_40_50_217317.Loki - metrics/success__MAX","ppo_bc_seed_4__2024_02_22_11_32_47_249281.musashi - metrics/success","ppo_bc_seed_4__2024_02_22_11_32_47_249281.musashi - metrics/success__MIN","ppo_bc_seed_4__2024_02_22_11_32_47_249281.musashi - metrics/success__MAX","ppo_bc_seed_3__2024_02_18_17_20_55_505423.musashi - metrics/success","ppo_bc_seed_3__2024_02_18_17_20_55_505423.musashi - metrics/success__MIN","ppo_bc_seed_3__2024_02_18_17_20_55_505423.musashi - metrics/success__MAX","ppo_bc_seed_2__2024_02_14_23_16_39_041498.musashi - metrics/success","ppo_bc_seed_2__2024_02_14_23_16_39_041498.musashi - metrics/success__MIN","ppo_bc_seed_2__2024_02_14_23_16_39_041498.musashi - metrics/success__MAX"
"2244","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1"
"2245","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2248","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1"
"2249","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2252","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"2253","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2256","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"2257","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2260","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"2261","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2264","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1"
"2265","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2268","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2269","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2272","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929"
"2273","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2276","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1"
"2277","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2280","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2281","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2284","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2285","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2288","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2289","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2292","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2293","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0"
"2296","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"2297","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0"
"2300","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2301","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2304","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2305","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2308","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"2309","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2312","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2313","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2316","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2317","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2320","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1"
"2321","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2324","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2325","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2328","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2329","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0","0","0","0"
"2332","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2333","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0"
"2336","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"2337","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2340","0","0","0","0","0","0","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2341","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2344","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"2345","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2348","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0"
"2349","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2352","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2353","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2356","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2357","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0","0","0","0","0","0","0","0","0"
"2360","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"2361","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0","0","0","0"
"2364","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2365","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2368","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2369","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0"
"2372","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2373","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2376","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2377","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2380","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2381","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2384","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2385","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0","0","0","0","0","0","0","0","0"
"2388","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2389","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2392","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"2393","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2396","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1"
"2397","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0","0","0","0"
"2400","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2401","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2404","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2405","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2408","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2409","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2412","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2413","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2416","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2417","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2420","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2421","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2424","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2425","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2428","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2429","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2432","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2433","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2436","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2437","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2440","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2441","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2444","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2445","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2448","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2449","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2452","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2453","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2456","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2457","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2460","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2461","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2464","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2465","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2468","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"2469","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2472","0","0","0","0","0","0","1","1","1","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2473","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2476","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2477","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2480","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2481","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2484","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2485","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2488","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2489","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2492","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2493","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2496","0","0","0","0","0","0","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2497","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2500","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"2501","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2504","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2505","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2508","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2509","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2512","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2513","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2516","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2517","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2520","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2521","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2524","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2525","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2528","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"2529","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2532","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2533","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2536","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"2537","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2540","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0"
"2541","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2544","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0"
"2545","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2548","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2549","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0","0","0","0","0","0","0","0","0"
"2552","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2553","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2556","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2557","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0"
"2560","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2561","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2564","0","0","0","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2565","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2568","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2569","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2572","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2573","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2576","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2577","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2580","0","0","0","0","0","0","1","1","1","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2581","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"2584","0","0","0","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"2585","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2588","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"2589","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0","0","0","0","0","0","0","0","0"
"2592","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2593","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0"
"2596","0","0","0","0","0","0","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"2597","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2600","0","0","0","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"2601","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0"
"2604","0","0","0","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"2605","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
